Mês,Data,ID_Transacao,Produto,Categoria,Regiao,Quantidade,Preco_Unitario,Receita_Total
Outubro,2025-10-01,TRANS_20251001_0106,Roteador,Acessorios,Sul,1,592.46,592.46
Outubro,2025-10-07,TRANS_20251007_0107,Laptop,Perifericos,Sul,3,327.35,982.05
Outubro,2025-10-28,TRANS_20251028_0108,Monitor,Eletronicos,Centro-Oeste,1,862.57,862.57
Outubro,2025-10-06,TRANS_20251006_0109,Webcam,Eletronicos,Centro-Oeste,2,1070.72,2141.44
Outubro,2025-10-23,TRANS_20251023_0110,Monitor,Eletronicos,Sul,1,1204.23,1204.23
Outubro,2025-10-15,TRANS_20251015_0111,Webcam,Acessorios,Sul,4,1432.25,5729.0
Outubro,2025-10-28,TRANS_20251028_0112,Mouse,Eletronicos,Nordeste,2,1433.75,2867.5
Outubro,2025-10-11,TRANS_20251011_0113,Impressora,Eletronicos,Norte,2,742.32,1484.64
Outubro,2025-10-24,TRANS_20251024_0114,Teclado,Eletronicos,Sul,2,1270.52,2541.04
Outubro,2025-10-23,TRANS_20251023_0115,Monitor,Eletronicos,Centro-Oeste,4,1487.13,5948.52
Outubro,2025-10-17,TRANS_20251017_0116,Laptop,Perifericos,Nordeste,2,1106.33,2212.66
Outubro,2025-10-07,TRANS_20251007_0117,Roteador,Eletronicos,Centro-Oeste,3,710.22,2130.66
Outubro,2025-10-04,TRANS_20251004_0118,Laptop,Eletronicos,Nordeste,2,1320.77,2641.54
Outubro,2025-10-31,TRANS_20251031_0119,Teclado,Acessorios,Centro-Oeste,4,1125.49,4501.96
Outubro,2025-10-10,TRANS_20251010_0120,Webcam,Perifericos,Sudeste,1,600.71,600.71
Outubro,2025-10-11,TRANS_20251011_0121,Fone de Ouvido,Acessorios,Norte,3,514.8,1544.4
Outubro,2025-10-10,TRANS_20251010_0122,Impressora,Perifericos,Sul,4,658.13,2632.52
Outubro,2025-10-27,TRANS_20251027_0123,Mouse,Acessorios,Sul,3,485.19,1455.57
Outubro,2025-10-01,TRANS_20251001_0124,Impressora,Acessorios,Sul,4,1314.19,5256.76
Outubro,2025-10-01,TRANS_20251001_0125,Teclado,Eletronicos,Sul,2,57.08,114.16
Outubro,2025-10-23,TRANS_20251023_0126,Impressora,Acessorios,Centro-Oeste,3,765.19,2295.57
Outubro,2025-10-15,TRANS_20251015_0127,Webcam,Eletronicos,Nordeste,3,981.48,2944.44
Outubro,2025-10-01,TRANS_20251001_0128,Teclado,Acessorios,Sul,4,1394.17,5576.68
Outubro,2025-10-21,TRANS_20251021_0129,Webcam,Perifericos,Norte,3,285.84,857.52
Outubro,2025-10-27,TRANS_20251027_0130,Mouse,Eletronicos,Centro-Oeste,4,127.66,510.64
Outubro,2025-10-24,TRANS_20251024_0131,Fone de Ouvido,Eletronicos,Norte,2,360.74,721.48
Outubro,2025-10-04,TRANS_20251004_0132,Mouse,Perifericos,Centro-Oeste,1,153.53,153.53
Outubro,2025-10-30,TRANS_20251030_0133,Webcam,Perifericos,Nordeste,1,429.2,429.2
Outubro,2025-10-16,TRANS_20251016_0134,Impressora,Eletronicos,Centro-Oeste,4,386.35,1545.4
Outubro,2025-10-15,TRANS_20251015_0135,Roteador,Perifericos,Norte,2,267.71,535.42
Outubro,2025-10-16,TRANS_20251016_0136,Webcam,Acessorios,Sudeste,1,1286.79,1286.79
Outubro,2025-10-18,TRANS_20251018_0137,Roteador,Perifericos,Sudeste,1,1147.3,1147.3
Outubro,2025-10-18,TRANS_20251018_0138,Monitor,Perifericos,Sudeste,2,1393.31,2786.62
Outubro,2025-10-04,TRANS_20251004_0139,Monitor,Acessorios,Sul,1,872.75,872.75
Outubro,2025-10-26,TRANS_20251026_0140,Impressora,Eletronicos,Centro-Oeste,3,257.7,773.1
Outubro,2025-10-17,TRANS_20251017_0141,Roteador,Perifericos,Sudeste,1,609.68,609.68
Outubro,2025-10-13,TRANS_20251013_0142,Roteador,Perifericos,Centro-Oeste,2,1159.08,2318.16
Outubro,2025-10-22,TRANS_20251022_0143,Laptop,Eletronicos,Centro-Oeste,4,829.52,3318.08
Outubro,2025-10-15,TRANS_20251015_0144,Laptop,Perifericos,Norte,1,64.84,64.84
Outubro,2025-10-03,TRANS_20251003_0145,Laptop,Eletronicos,Centro-Oeste,3,157.06,471.18
Outubro,2025-10-07,TRANS_20251007_0146,Monitor,Acessorios,Sul,4,1295.35,5181.4
Outubro,2025-10-10,TRANS_20251010_0147,Monitor,Eletronicos,Norte,2,607.18,1214.36
Outubro,2025-10-16,TRANS_20251016_0148,Webcam,Perifericos,Sul,2,1248.06,2496.12
Outubro,2025-10-31,TRANS_20251031_0149,Impressora,Acessorios,Norte,2,172.17,344.34
Outubro,2025-10-01,TRANS_20251001_0150,Webcam,Perifericos,Norte,2,1419.7,2839.4
Outubro,2025-10-05,TRANS_20251005_0151,Laptop,Acessorios,Centro-Oeste,1,974.61,974.61
Outubro,2025-10-31,TRANS_20251031_0152,Teclado,Perifericos,Centro-Oeste,3,127.2,381.6
Outubro,2025-10-17,TRANS_20251017_0153,Teclado,Perifericos,Sul,2,1262.78,2525.56
Outubro,2025-10-25,TRANS_20251025_0154,Impressora,Perifericos,Sul,1,1075.3,1075.3
Outubro,2025-10-20,TRANS_20251020_0155,Roteador,Eletronicos,Norte,2,122.78,245.56
Outubro,2025-10-08,TRANS_20251008_0156,Mouse,Acessorios,Sudeste,4,1332.98,5331.92
Outubro,2025-10-17,TRANS_20251017_0157,Webcam,Perifericos,Sul,4,862.76,3451.04
Outubro,2025-10-13,TRANS_20251013_0158,Laptop,Eletronicos,Centro-Oeste,2,583.1,1166.2
Outubro,2025-10-14,TRANS_20251014_0159,Roteador,Acessorios,Nordeste,3,1339.88,4019.64
Outubro,2025-10-18,TRANS_20251018_0160,Webcam,Perifericos,Sul,4,1456.97,5827.88
Outubro,2025-10-22,TRANS_20251022_0161,Laptop,Acessorios,Norte,4,1393.7,5574.8
Outubro,2025-10-22,TRANS_20251022_0162,Webcam,Acessorios,Sudeste,2,178.91,357.82
Outubro,2025-10-18,TRANS_20251018_0163,Monitor,Eletronicos,Centro-Oeste,1,124.56,124.56
Outubro,2025-10-17,TRANS_20251017_0164,Impressora,Perifericos,Centro-Oeste,1,154.26,154.26
Outubro,2025-10-31,TRANS_20251031_0165,Monitor,Eletronicos,Nordeste,4,1308.34,5233.36
Outubro,2025-10-27,TRANS_20251027_0166,Roteador,Acessorios,Sudeste,3,439.14,1317.42
Outubro,2025-10-02,TRANS_20251002_0167,Mouse,Acessorios,Sudeste,1,1198.86,1198.86
Outubro,2025-10-27,TRANS_20251027_0168,Teclado,Acessorios,Centro-Oeste,1,669.55,669.55
Outubro,2025-10-03,TRANS_20251003_0169,Fone de Ouvido,Eletronicos,Norte,3,1277.2,3831.6
Outubro,2025-10-28,TRANS_20251028_0170,Fone de Ouvido,Eletronicos,Sul,2,632.09,1264.18
Outubro,2025-10-14,TRANS_20251014_0171,Laptop,Perifericos,Sul,3,704.4,2113.2
Outubro,2025-10-22,TRANS_20251022_0172,Mouse,Perifericos,Sudeste,1,817.15,817.15
Outubro,2025-10-12,TRANS_20251012_0173,Fone de Ouvido,Acessorios,Centro-Oeste,3,495.31,1485.93
Outubro,2025-10-16,TRANS_20251016_0174,Fone de Ouvido,Eletronicos,Sudeste,4,132.62,530.48
Outubro,2025-10-14,TRANS_20251014_0175,Laptop,Perifericos,Sul,1,795.08,795.08
Outubro,2025-10-18,TRANS_20251018_0176,Roteador,Eletronicos,Sudeste,4,1442.29,5769.16
Outubro,2025-10-27,TRANS_20251027_0177,Laptop,Eletronicos,Sul,3,1193.52,3580.56
Outubro,2025-10-10,TRANS_20251010_0178,Monitor,Acessorios,Centro-Oeste,2,314.37,628.74
Outubro,2025-10-02,TRANS_20251002_0179,Monitor,Eletronicos,Nordeste,2,1124.03,2248.06
Outubro,2025-10-05,TRANS_20251005_0180,Roteador,Perifericos,Sul,4,1201.34,4805.36
Outubro,2025-10-12,TRANS_20251012_0181,Mouse,Acessorios,Sudeste,4,692.61,2770.44
Outubro,2025-10-29,TRANS_20251029_0182,Impressora,Acessorios,Norte,2,210.22,420.44
Outubro,2025-10-30,TRANS_20251030_0183,Roteador,Eletronicos,Norte,4,293.71,1174.84
Outubro,2025-10-03,TRANS_20251003_0184,Webcam,Perifericos,Sul,3,734.44,2203.32
Outubro,2025-10-31,TRANS_20251031_0185,Mouse,Acessorios,Sudeste,4,860.84,3443.36
Outubro,2025-10-04,TRANS_20251004_0186,Impressora,Eletronicos,Nordeste,3,706.01,2118.03
Outubro,2025-10-18,TRANS_20251018_0187,Monitor,Eletronicos,Sudeste,3,1022.9,3068.7
Outubro,2025-10-16,TRANS_20251016_0188,Roteador,Acessorios,Norte,4,211.97,847.88
Outubro,2025-10-22,TRANS_20251022_0189,Impressora,Acessorios,Norte,3,1288.16,3864.48
Outubro,2025-10-10,TRANS_20251010_0190,Monitor,Perifericos,Nordeste,3,916.44,2749.32
Outubro,2025-10-31,TRANS_20251031_0191,Fone de Ouvido,Acessorios,Sul,3,759.1,2277.3
Outubro,2025-10-18,TRANS_20251018_0192,Laptop,Acessorios,Sudeste,4,784.03,3136.12
Outubro,2025-10-29,TRANS_20251029_0193,Webcam,Acessorios,Nordeste,4,72.46,289.84
Outubro,2025-10-03,TRANS_20251003_0194,Monitor,Acessorios,Centro-Oeste,1,664.59,664.59
Outubro,2025-10-04,TRANS_20251004_0195,Roteador,Acessorios,Norte,3,344.21,1032.63
Outubro,2025-10-15,TRANS_20251015_0196,Impressora,Eletronicos,Centro-Oeste,4,1315.3,5261.2
Outubro,2025-10-31,TRANS_20251031_0197,Laptop,Eletronicos,Norte,2,854.32,1708.64
Outubro,2025-10-23,TRANS_20251023_0198,Monitor,Perifericos,Norte,4,1465.28,5861.12
Outubro,2025-10-31,TRANS_20251031_0199,Webcam,Eletronicos,Sudeste,3,1029.07,3087.21
Outubro,2025-10-25,TRANS_20251025_0200,Monitor,Eletronicos,Sul,2,134.02,268.04
Setembro,2025-09-22,TRANS_20250922_0001,Impressora,Eletronicos,Centro-Oeste,1,112.28,112.28
Setembro,2025-09-14,TRANS_20250914_0002,Mouse,Acessorios,Centro-Oeste,2,288.1,576.2
Setembro,2025-09-07,TRANS_20250907_0003,Mouse,Eletronicos,Centro-Oeste,1,1072.77,1072.77
Setembro,2025-09-27,TRANS_20250927_0004,Laptop,Eletronicos,Sul,3,1154.43,3463.29
Setembro,2025-09-19,TRANS_20250919_0005,Impressora,Eletronicos,Centro-Oeste,1,946.19,946.19
Setembro,2025-09-15,TRANS_20250915_0006,Fone de Ouvido,Perifericos,Sul,2,787.57,1575.14
Setembro,2025-09-21,TRANS_20250921_0007,Impressora,Eletronicos,Centro-Oeste,4,977.12,3908.48
Setembro,2025-09-11,TRANS_20250911_0008,Fone de Ouvido,Perifericos,Sudeste,1,622.75,622.75
Setembro,2025-09-25,TRANS_20250925_0009,Teclado,Perifericos,Sul,1,817.01,817.01
Setembro,2025-09-09,TRANS_20250909_0010,Fone de Ouvido,Perifericos,Sul,1,868.46,868.46
Setembro,2025-09-28,TRANS_20250928_0011,Laptop,Acessorios,Norte,2,361.05,722.1
Setembro,2025-09-10,TRANS_20250910_0012,Fone de Ouvido,Eletronicos,Sudeste,3,975.47,2926.41
Setembro,2025-09-22,TRANS_20250922_0013,Monitor,Eletronicos,Centro-Oeste,3,1472.49,4417.47
Setembro,2025-09-22,TRANS_20250922_0014,Fone de Ouvido,Eletronicos,Nordeste,1,360.24,360.24
Setembro,2025-09-04,TRANS_20250904_0015,Mouse,Eletronicos,Sul,3,1065.31,3195.93
Setembro,2025-09-09,TRANS_20250909_0016,Impressora,Acessorios,Centro-Oeste,3,163.23,489.69
Setembro,2025-09-24,TRANS_20250924_0017,Monitor,Perifericos,Sul,4,810.33,3241.32
Setembro,2025-09-01,TRANS_20250901_0018,Impressora,Acessorios,Centro-Oeste,2,686.87,1373.74
Setembro,2025-09-28,TRANS_20250928_0019,Webcam,Perifericos,Sudeste,3,1342.91,4028.73
Setembro,2025-09-16,TRANS_20250916_0020,Webcam,Acessorios,Sul,2,917.26,1834.52
Setembro,2025-09-30,TRANS_20250930_0021,Webcam,Perifericos,Centro-Oeste,3,808.84,2426.52
Setembro,2025-09-26,TRANS_20250926_0022,Roteador,Eletronicos,Nordeste,1,1126.72,1126.72
Setembro,2025-09-19,TRANS_20250919_0023,Impressora,Eletronicos,Nordeste,2,511.8,1023.6
Setembro,2025-09-17,TRANS_20250917_0024,Impressora,Eletronicos,Sul,3,1167.25,3501.75
Setembro,2025-09-06,TRANS_20250906_0025,Webcam,Eletronicos,Sul,1,686.13,686.13
Setembro,2025-09-18,TRANS_20250918_0026,Impressora,Eletronicos,Sudeste,4,1079.6,4318.4
Setembro,2025-09-22,TRANS_20250922_0027,Fone de Ouvido,Eletronicos,Sul,2,473.66,947.32
Setembro,2025-09-17,TRANS_20250917_0028,Impressora,Acessorios,Norte,2,1065.71,2131.42
Setembro,2025-09-15,TRANS_20250915_0029,Impressora,Perifericos,Sul,1,80.03,80.03
Setembro,2025-09-01,TRANS_20250901_0030,Mouse,Perifericos,Sudeste,2,1187.26,2374.52
Setembro,2025-09-22,TRANS_20250922_0031,Mouse,Eletronicos,Norte,1,528.35,528.35
Setembro,2025-09-01,TRANS_20250901_0032,Mouse,Eletronicos,Nordeste,3,146.76,440.28
Setembro,2025-09-07,TRANS_20250907_0033,Teclado,Eletronicos,Norte,1,1218.56,1218.56
Setembro,2025-09-06,TRANS_20250906_0034,Webcam,Eletronicos,Norte,4,1066.94,4267.76
Setembro,2025-09-28,TRANS_20250928_0035,Laptop,Perifericos,Sudeste,1,836.02,836.02
Setembro,2025-09-04,TRANS_20250904_0036,Mouse,Eletronicos,Sul,1,872.57,872.57
Setembro,2025-09-25,TRANS_20250925_0037,Roteador,Perifericos,Centro-Oeste,3,1137.26,3411.78
Setembro,2025-09-09,TRANS_20250909_0038,Fone de Ouvido,Eletronicos,Sudeste,1,421.97,421.97
Setembro,2025-09-14,TRANS_20250914_0039,Teclado,Eletronicos,Nordeste,1,777.93,777.93
Setembro,2025-09-25,TRANS_20250925_0040,Impressora,Acessorios,Sul,1,439.96,439.96
Setembro,2025-09-27,TRANS_20250927_0041,Roteador,Acessorios,Sul,1,181.44,181.44
Setembro,2025-09-03,TRANS_20250903_0042,Mouse,Eletronicos,Sudeste,4,70.36,281.44
Setembro,2025-09-18,TRANS_20250918_0043,Teclado,Perifericos,Nordeste,3,1448.07,4344.21
Setembro,2025-09-26,TRANS_20250926_0044,Mouse,Perifericos,Sudeste,3,965.31,2895.93
Setembro,2025-09-26,TRANS_20250926_0045,Roteador,Eletronicos,Sudeste,3,806.86,2420.58
Setembro,2025-09-12,TRANS_20250912_0046,Mouse,Acessorios,Centro-Oeste,2,385.59,771.18
Setembro,2025-09-14,TRANS_20250914_0047,Roteador,Eletronicos,Sul,4,1156.58,4626.32
Setembro,2025-09-09,TRANS_20250909_0048,Laptop,Perifericos,Sudeste,1,825.04,825.04
Setembro,2025-09-06,TRANS_20250906_0049,Laptop,Eletronicos,Norte,3,697.55,2092.65
Setembro,2025-09-01,TRANS_20250901_0050,Webcam,Eletronicos,Nordeste,1,256.76,256.76
Setembro,2025-09-11,TRANS_20250911_0051,Monitor,Acessorios,Sul,4,433.2,1732.8
Setembro,2025-09-15,TRANS_20250915_0052,Laptop,Acessorios,Sudeste,2,1415.91,2831.82
Setembro,2025-09-03,TRANS_20250903_0053,Webcam,Acessorios,Sudeste,2,578.0,1156.0
Setembro,2025-09-13,TRANS_20250913_0054,Fone de Ouvido,Perifericos,Norte,2,352.89,705.78
Setembro,2025-09-15,TRANS_20250915_0055,Fone de Ouvido,Acessorios,Centro-Oeste,2,1106.53,2213.06
Setembro,2025-09-05,TRANS_20250905_0056,Impressora,Perifericos,Sul,3,1140.78,3422.34
Setembro,2025-09-22,TRANS_20250922_0057,Webcam,Acessorios,Nordeste,3,251.8,755.4
Setembro,2025-09-08,TRANS_20250908_0058,Roteador,Eletronicos,Sul,2,955.4,1910.8
Setembro,2025-09-03,TRANS_20250903_0059,Roteador,Eletronicos,Nordeste,1,620.98,620.98
Setembro,2025-09-22,TRANS_20250922_0060,Teclado,Acessorios,Sul,4,1410.75,5643.0
Setembro,2025-09-29,TRANS_20250929_0061,Roteador,Perifericos,Centro-Oeste,1,691.13,691.13
Setembro,2025-09-23,TRANS_20250923_0062,Impressora,Perifericos,Sul,3,254.25,762.75
Setembro,2025-09-24,TRANS_20250924_0063,Webcam,Eletronicos,Norte,3,708.94,2126.82
Setembro,2025-09-30,TRANS_20250930_0064,Teclado,Eletronicos,Sul,1,1377.16,1377.16
Setembro,2025-09-06,TRANS_20250906_0065,Mouse,Acessorios,Norte,3,137.75,413.25
Setembro,2025-09-20,TRANS_20250920_0066,Monitor,Acessorios,Sudeste,1,214.75,214.75
Setembro,2025-09-03,TRANS_20250903_0067,Impressora,Eletronicos,Sul,4,245.29,981.16
Setembro,2025-09-21,TRANS_20250921_0068,Roteador,Eletronicos,Centro-Oeste,1,1325.29,1325.29
Setembro,2025-09-15,TRANS_20250915_0069,Impressora,Eletronicos,Norte,1,1190.5,1190.5
Setembro,2025-09-13,TRANS_20250913_0070,Webcam,Acessorios,Centro-Oeste,4,610.96,2443.84
Setembro,2025-09-17,TRANS_20250917_0071,Monitor,Perifericos,Centro-Oeste,2,874.52,1749.04
Setembro,2025-09-10,TRANS_20250910_0072,Mouse,Eletronicos,Centro-Oeste,2,596.28,1192.56
Setembro,2025-09-11,TRANS_20250911_0073,Monitor,Eletronicos,Sul,1,359.82,359.82
Setembro,2025-09-27,TRANS_20250927_0074,Mouse,Acessorios,Centro-Oeste,4,1140.12,4560.48
Setembro,2025-09-01,TRANS_20250901_0075,Roteador,Eletronicos,Sudeste,2,721.22,1442.44
Setembro,2025-09-29,TRANS_20250929_0076,Fone de Ouvido,Eletronicos,Centro-Oeste,4,1202.64,4810.56
Setembro,2025-09-15,TRANS_20250915_0077,Impressora,Acessorios,Sudeste,1,1310.59,1310.59
Setembro,2025-09-14,TRANS_20250914_0078,Webcam,Perifericos,Nordeste,1,534.4,534.4
Setembro,2025-09-30,TRANS_20250930_0079,Impressora,Eletronicos,Sudeste,2,1166.2,2332.4
Setembro,2025-09-03,TRANS_20250903_0080,Laptop,Eletronicos,Sul,3,1151.61,3454.83
Setembro,2025-09-18,TRANS_20250918_0081,Impressora,Perifericos,Norte,1,426.55,426.55
Setembro,2025-09-24,TRANS_20250924_0082,Webcam,Eletronicos,Sudeste,1,1140.87,1140.87
Setembro,2025-09-11,TRANS_20250911_0083,Teclado,Perifericos,Centro-Oeste,4,1223.15,4892.6
Setembro,2025-09-05,TRANS_20250905_0084,Fone de Ouvido,Acessorios,Sudeste,1,1287.66,1287.66
Setembro,2025-09-09,TRANS_20250909_0085,Teclado,Eletronicos,Nordeste,4,440.13,1760.52
Setembro,2025-09-09,TRANS_20250909_0086,Impressora,Acessorios,Nordeste,3,201.95,605.85
Setembro,2025-09-04,TRANS_20250904_0087,Webcam,Eletronicos,Sudeste,2,642.17,1284.34
Setembro,2025-09-07,TRANS_20250907_0088,Webcam,Perifericos,Sul,1,1299.86,1299.86
Setembro,2025-09-02,TRANS_20250902_0089,Teclado,Perifericos,Nordeste,4,209.54,838.16
Setembro,2025-09-13,TRANS_20250913_0090,Mouse,Eletronicos,Sul,3,414.89,1244.67
Setembro,2025-09-04,TRANS_20250904_0091,Webcam,Perifericos,Norte,3,960.73,2882.19
Setembro,2025-09-15,TRANS_20250915_0092,Impressora,Eletronicos,Nordeste,4,1382.26,5529.04
Setembro,2025-09-14,TRANS_20250914_0093,Fone de Ouvido,Acessorios,Sudeste,3,274.81,824.43
Setembro,2025-09-24,TRANS_20250924_0094,Impressora,Eletronicos,Norte,3,618.8,1856.4
Setembro,2025-09-23,TRANS_20250923_0095,Teclado,Perifericos,Centro-Oeste,3,724.78,2174.34
Setembro,2025-09-15,TRANS_20250915_0096,Laptop,Acessorios,Sudeste,3,358.17,1074.51
Setembro,2025-09-08,TRANS_20250908_0097,Laptop,Eletronicos,Centro-Oeste,4,292.19,1168.76
Setembro,2025-09-26,TRANS_20250926_0098,Impressora,Acessorios,Centro-Oeste,4,1331.59,5326.36
Setembro,2025-09-29,TRANS_20250929_0099,Impressora,Eletronicos,Norte,4,1487.79,5951.16
Setembro,2025-09-04,TRANS_20250904_0100,Laptop,Eletronicos,Norte,1,1134.86,1134.86
Setembro,2025-09-18,TRANS_20250918_0101,Laptop,Perifericos,Centro-Oeste,4,928.29,3713.16
Setembro,2025-09-04,TRANS_20250904_0102,Teclado,Perifericos,Centro-Oeste,1,286.5,286.5
Setembro,2025-09-12,TRANS_20250912_0103,Impressora,Perifericos,Norte,2,929.87,1859.74
Setembro,2025-09-25,TRANS_20250925_0104,Monitor,Perifericos,Nordeste,4,586.71,2346.84
Setembro,2025-09-07,TRANS_20250907_0105,Mouse,Perifericos,Nordeste,2,271.67,543.34
Setembro,2025-09-01,TRANS_20250901_0106,Roteador,Acessorios,Sudeste,1,1346.8,1346.8
Setembro,2025-09-20,TRANS_20250920_0107,Webcam,Eletronicos,Nordeste,3,790.84,2372.52
Setembro,2025-09-04,TRANS_20250904_0108,Webcam,Eletronicos,Norte,3,355.84,1067.52
Setembro,2025-09-24,TRANS_20250924_0109,Webcam,Eletronicos,Sudeste,4,360.06,1440.24
Setembro,2025-09-10,TRANS_20250910_0110,Mouse,Perifericos,Nordeste,4,366.63,1466.52
Setembro,2025-09-01,TRANS_20250901_0111,Laptop,Eletronicos,Norte,4,848.0,3392.0
Setembro,2025-09-05,TRANS_20250905_0112,Teclado,Perifericos,Nordeste,4,748.61,2994.44
Setembro,2025-09-18,TRANS_20250918_0113,Impressora,Acessorios,Sudeste,4,1204.46,4817.84
Setembro,2025-09-08,TRANS_20250908_0114,Webcam,Eletronicos,Nordeste,3,403.41,1210.23
Setembro,2025-09-25,TRANS_20250925_0115,Teclado,Eletronicos,Centro-Oeste,3,736.47,2209.41
Setembro,2025-09-15,TRANS_20250915_0116,Fone de Ouvido,Eletronicos,Nordeste,3,1424.91,4274.73
Setembro,2025-09-21,TRANS_20250921_0117,Impressora,Perifericos,Nordeste,1,1402.47,1402.47
Setembro,2025-09-17,TRANS_20250917_0118,Mouse,Perifericos,Nordeste,4,1166.71,4666.84
Setembro,2025-09-23,TRANS_20250923_0119,Monitor,Acessorios,Centro-Oeste,3,233.28,699.84
Setembro,2025-09-30,TRANS_20250930_0120,Impressora,Perifericos,Sul,1,344.54,344.54
Setembro,2025-09-24,TRANS_20250924_0121,Monitor,Acessorios,Norte,2,1352.67,2705.34
Setembro,2025-09-27,TRANS_20250927_0122,Teclado,Perifericos,Norte,3,412.55,1237.65
Setembro,2025-09-15,TRANS_20250915_0123,Mouse,Acessorios,Norte,3,1383.02,4149.06
Setembro,2025-09-26,TRANS_20250926_0124,Teclado,Eletronicos,Norte,2,1035.02,2070.04
Setembro,2025-09-01,TRANS_20250901_0125,Laptop,Eletronicos,Sudeste,4,113.2,452.8
Setembro,2025-09-01,TRANS_20250901_0126,Roteador,Acessorios,Nordeste,1,224.81,224.81
Setembro,2025-09-27,TRANS_20250927_0127,Fone de Ouvido,Perifericos,Sul,2,910.1,1820.2
Setembro,2025-09-15,TRANS_20250915_0128,Teclado,Eletronicos,Nordeste,2,1009.11,2018.22
Setembro,2025-09-18,TRANS_20250918_0129,Roteador,Acessorios,Nordeste,4,937.3,3749.2
Setembro,2025-09-20,TRANS_20250920_0130,Roteador,Eletronicos,Nordeste,1,1280.14,1280.14
Setembro,2025-09-17,TRANS_20250917_0131,Laptop,Acessorios,Sudeste,2,151.87,303.74
Setembro,2025-09-07,TRANS_20250907_0132,Monitor,Eletronicos,Sul,1,100.62,100.62
Setembro,2025-09-16,TRANS_20250916_0133,Teclado,Eletronicos,Norte,1,201.91,201.91
Setembro,2025-09-01,TRANS_20250901_0134,Webcam,Acessorios,Sul,4,398.74,1594.96
Setembro,2025-09-28,TRANS_20250928_0135,Roteador,Eletronicos,Nordeste,2,651.29,1302.58
Setembro,2025-09-25,TRANS_20250925_0136,Laptop,Eletronicos,Sul,1,1339.6,1339.6
Setembro,2025-09-03,TRANS_20250903_0137,Roteador,Acessorios,Norte,1,690.32,690.32
Setembro,2025-09-26,TRANS_20250926_0138,Mouse,Eletronicos,Norte,4,66.31,265.24
Setembro,2025-09-28,TRANS_20250928_0139,Monitor,Eletronicos,Sul,4,1475.81,5903.24
Setembro,2025-09-28,TRANS_20250928_0140,Impressora,Eletronicos,Centro-Oeste,2,283.78,567.56
Setembro,2025-09-23,TRANS_20250923_0141,Webcam,Perifericos,Norte,2,652.53,1305.06
Setembro,2025-09-01,TRANS_20250901_0142,Monitor,Perifericos,Sudeste,3,108.02,324.06
Setembro,2025-09-19,TRANS_20250919_0143,Teclado,Acessorios,Sudeste,1,533.02,533.02
Setembro,2025-09-28,TRANS_20250928_0144,Teclado,Acessorios,Centro-Oeste,2,1266.06,2532.12
Setembro,2025-09-13,TRANS_20250913_0145,Impressora,Eletronicos,Sudeste,4,111.71,446.84
Setembro,2025-09-27,TRANS_20250927_0146,Teclado,Acessorios,Centro-Oeste,4,166.14,664.56
Setembro,2025-09-19,TRANS_20250919_0147,Impressora,Acessorios,Norte,1,200.55,200.55
Setembro,2025-09-23,TRANS_20250923_0148,Monitor,Perifericos,Nordeste,2,309.91,619.82
Setembro,2025-09-24,TRANS_20250924_0149,Impressora,Acessorios,Nordeste,4,586.65,2346.6
Setembro,2025-09-21,TRANS_20250921_0150,Laptop,Perifericos,Norte,3,786.79,2360.37
Setembro,2025-09-02,TRANS_20250902_0151,Roteador,Perifericos,Norte,1,185.31,185.31
Setembro,2025-09-18,TRANS_20250918_0152,Fone de Ouvido,Eletronicos,Sul,1,244.23,244.23
Setembro,2025-09-20,TRANS_20250920_0153,Teclado,Perifericos,Sudeste,1,590.52,590.52
Setembro,2025-09-28,TRANS_20250928_0154,Impressora,Eletronicos,Sudeste,3,1456.52,4369.56
Setembro,2025-09-04,TRANS_20250904_0155,Impressora,Perifericos,Sudeste,2,1087.29,2174.58
Setembro,2025-09-09,TRANS_20250909_0156,Roteador,Perifericos,Sudeste,4,860.51,3442.04
Setembro,2025-09-12,TRANS_20250912_0157,Impressora,Eletronicos,Sul,2,749.47,1498.94
Setembro,2025-09-23,TRANS_20250923_0158,Monitor,Perifericos,Sudeste,1,439.25,439.25
Setembro,2025-09-22,TRANS_20250922_0159,Monitor,Perifericos,Sudeste,1,951.69,951.69
Setembro,2025-09-18,TRANS_20250918_0160,Roteador,Acessorios,Nordeste,4,486.86,1947.44
Setembro,2025-09-08,TRANS_20250908_0161,Impressora,Perifericos,Sul,4,1150.03,4600.12
Setembro,2025-09-27,TRANS_20250927_0162,Impressora,Acessorios,Centro-Oeste,1,1227.48,1227.48
Setembro,2025-09-13,TRANS_20250913_0163,Webcam,Perifericos,Norte,2,155.58,311.16
Setembro,2025-09-19,TRANS_20250919_0164,Roteador,Acessorios,Sudeste,2,168.1,336.2
Setembro,2025-09-17,TRANS_20250917_0165,Webcam,Perifericos,Centro-Oeste,3,1185.06,3555.18
Setembro,2025-09-20,TRANS_20250920_0166,Webcam,Eletronicos,Sudeste,2,598.61,1197.22
Setembro,2025-09-29,TRANS_20250929_0167,Mouse,Acessorios,Centro-Oeste,4,1195.76,4783.04
Setembro,2025-09-13,TRANS_20250913_0168,Webcam,Perifericos,Centro-Oeste,1,1457.3,1457.3
Setembro,2025-09-04,TRANS_20250904_0169,Roteador,Perifericos,Sul,4,514.41,2057.64
Setembro,2025-09-10,TRANS_20250910_0170,Impressora,Eletronicos,Sul,3,163.29,489.87
